MHB_type	Sample	PT_state	loci	nReads	nCPG	MM	PDR	CHALM	MHL	MCR	MBS	Entropy	R2
combinedAll	SDKZ0036	PT-altered	chr14_55599513_55599720	24	11	0.49242424	0.05882353	0.47058824	0.49928193	0.01515152	0.43217287	0.32505155	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_56004908_56005009	24	6	0.34722222	0.52631579	0.57894737	0.04389241	0.15972222	0.20303238	0.60790287	0.48704321
combinedAll	SDKZ0036	PT-altered	chr14_56004908_56005009	25	6	0.05952381	0.10000000	0.10000000	0.01896326	0.06547619	0.02691322	0.20837268	0.82350218
combinedAll	SDKZ0036	PT-healthy	chr14_58234845_58235008	16	8	0.58750000	0.33333333	0.66666667	0.30407396	0.07500000	0.51562972	0.44312251	0.67301587
combinedAll	SDKZ0036	PT-altered	chr14_58234845_58235008	18	8	0.80373832	0.17647059	0.88235294	0.64300691	0.07476636	0.74707383	0.35242314	0.75601852
combinedAll	SDKZ0036	PT-healthy	chr14_59322962_59323153	27	9	0.97810219	0.13636364	1.00000000	0.97107961	0.02189781	0.94247475	0.11796029	-0.00510204
combinedAll	SDKZ0036	PT-altered	chr14_59322962_59323153	32	9	0.92405063	0.29629630	1.00000000	0.92467875	0.07594937	0.87718107	0.17292932	0.09860510
combinedAll	SDKZ0036	PT-healthy	chr14_59965700_59965839	16	10	0.34745763	0.37500000	0.50000000	0.08961936	0.14406780	0.23323508	0.55020900	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_59965700_59965839	19	10	0.37662338	0.36842105	0.47368421	0.13044653	0.10389610	0.25666084	0.52584543	0.82090136
combinedAll	SDKZ0036	PT-healthy	chr14_60255203_60255466	28	23	0.15165877	0.40000000	0.44000000	0.04043411	0.24644550	0.08884017	0.43124450	0.35522539
combinedAll	SDKZ0036	PT-altered	chr14_60255203_60255466	17	23	0.17777778	0.40000000	0.40000000	0.09093048	0.30370370	0.05744936	0.49728088	0.40252021
combinedAll	SDKZ0036	PT-healthy	chr14_60998755_60998894	27	8	0.16037736	0.35714286	0.42857143	0.01268054	0.19811321	0.10841270	0.33828983	0.33148752
combinedAll	SDKZ0036	PT-altered	chr14_60998755_60998894	25	8	0.46153846	0.64705882	0.82352941	0.13287900	0.27350427	0.33869911	0.73055549	0.36504714
combinedAll	SDKZ0036	PT-healthy	chr14_61559891_61559990	24	5	0.05208333	0.05882353	0.05882353	0.00285218	0.02083333	0.01838235	0.05557121	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_61559891_61559990	26	5	0.21774194	0.25000000	0.35000000	0.05514275	0.12903226	0.16949164	0.46681638	0.48284215
combinedAll	SDKZ0036	PT-healthy	chr14_61750949_61751106	26	9	0.02641509	0.21739130	0.21739130	0.00078457	0.18867925	0.00619685	0.14522764	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_61750949_61751106	25	9	0.14427861	0.28571429	0.28571429	0.00731789	0.19900498	0.04787321	0.46668060	0.81250000
combinedAll	SDKZ0036	PT-healthy	chr14_64697014_64697114	18	6	0.04040404	0.13333333	0.13333333	0.00144300	0.15151515	0.00321240	0.13916586	-0.01818182
combinedAll	SDKZ0036	PT-altered	chr14_64697014_64697114	19	6	0.09090909	0.16666667	0.16666667	0.05760045	0.07792208	0.06307870	0.22500561	0.69697421
combinedAll	SDKZ0036	PT-healthy	chr14_64703067_64703148	11	5	0.41891892	0.90909091	0.90909091	0.03114223	0.44594595	0.21313080	0.76417811	0.05880574
combinedAll	SDKZ0036	PT-altered	chr14_64703067_64703148	17	5	0.46666667	0.40000000	0.60000000	0.24850356	0.12000000	0.37862969	0.51425370	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_64715796_64716102	37	16	0.04310345	0.13793103	0.13793103	0.00168836	0.08620690	0.00733541	0.16647999	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_64715796_64716102	31	16	0.11764706	0.44000000	0.44000000	0.00416486	0.35746606	0.01472280	0.36904524	0.23995561
combinedAll	SDKZ0036	PT-healthy	chr14_65070534_65070634	20	5	0.59302326	1.00000000	1.00000000	0.13432052	0.40697674	0.29587037	0.83626850	0.12812500
combinedAll	SDKZ0036	PT-altered	chr14_65070534_65070634	13	5	0.36065574	0.36363636	0.45454545	0.23012390	0.18032787	0.19353535	0.62188047	0.34404762
combinedAll	SDKZ0036	PT-healthy	chr14_65611199_65611222	21	12	0.14545455	0.57142857	0.57142857	0.00905718	0.44090909	0.06055265	0.28842796	0.81481481
combinedAll	SDKZ0036	PT-altered	chr14_65611199_65611222	12	12	0.10619469	0.40000000	0.40000000	0.00726258	0.32743363	0.02497633	0.21383134	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_68507797_68508037	39	7	0.40833333	0.50000000	0.57142857	0.20503086	0.18333333	0.20089286	0.60344989	0.49597403
combinedAll	SDKZ0036	PT-altered	chr14_68507797_68508037	45	7	0.35338346	0.50000000	0.50000000	0.07560259	0.23308271	0.07517857	0.50298023	0.44353255
combinedAll	SDKZ0036	PT-healthy	chr14_68628300_68628563	44	25	0.23362445	0.36585366	0.46341463	0.12088270	0.27510917	0.13029218	0.50975680	0.64962228
combinedAll	SDKZ0036	PT-altered	chr14_68628300_68628563	26	25	0.24892704	0.56521739	0.60869565	0.12584491	0.37768240	0.13207154	0.50008991	0.47746032
combinedAll	SDKZ0036	PT-healthy	chr14_68887978_68888180	36	14	0.07692308	0.30769231	0.30769231	0.00425373	0.20085470	0.03127608	0.36239640	0.58122262
combinedAll	SDKZ0036	PT-altered	chr14_68887978_68888180	21	14	0.10958904	0.22222222	0.22222222	0.00507784	0.15753425	0.03299880	0.27252301	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_69343115_69343186	23	5	0.43529412	0.87500000	0.93750000	0.07343855	0.40000000	0.24776042	0.86605866	-0.00806157
combinedAll	SDKZ0036	PT-altered	chr14_69343115_69343186	29	5	0.40540541	0.73684211	0.78947368	0.12108594	0.31531532	0.26206140	0.81856615	0.31226494
combinedAll	SDKZ0036	PT-healthy	chr14_69850304_69850584	41	20	0.16115702	0.30769231	0.34615385	0.09393030	0.17768595	0.11111151	0.33832705	0.74758514
combinedAll	SDKZ0036	PT-altered	chr14_69850304_69850584	37	20	0.20075758	0.13333333	0.23333333	0.21398334	0.04545455	0.14084858	0.32888440	0.75976366
combinedAll	SDKZ0036	PT-healthy	chr14_70289271_70289403	26	11	0.95394737	0.31578947	1.00000000	0.75907573	0.04605263	0.85294997	0.27358109	-0.02016022
combinedAll	SDKZ0036	PT-altered	chr14_70289271_70289403	19	11	0.90909091	0.58823529	1.00000000	0.51057842	0.09090909	0.70677483	0.43144244	0.01147475
combinedAll	SDKZ0036	PT-healthy	chr14_71168454_71168630	15	12	0.94782609	0.28571429	1.00000000	0.91206921	0.05217391	0.89002774	0.16330817	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_71168454_71168630	13	12	0.85964912	0.53846154	1.00000000	0.71438035	0.14035088	0.76735092	0.38881206	0.42901235
combinedAll	SDKZ0036	PT-healthy	chr14_71543953_71544150	17	10	0.52747253	0.16666667	0.50000000	0.43560468	0.07692308	0.39945023	0.35092766	0.62500000
combinedAll	SDKZ0036	PT-altered	chr14_71543953_71544150	21	10	0.63551402	0.35714286	0.71428571	0.13882608	0.12149533	0.47044552	0.67354806	0.52164021
combinedAll	SDKZ0036	PT-healthy	chr14_72722318_72722409	17	6	0.13580247	0.10000000	0.20000000	0.05107164	0.11111111	0.10277778	0.15779295	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_72722318_72722409	17	6	0.06666667	0.09090909	0.18181818	0.01622812	0.08000000	0.09276438	0.10775419	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_72812483_72812632	17	8	0.20454545	0.20000000	0.33333333	0.04934816	0.09090909	0.17043878	0.38841634	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_72812483_72812632	18	8	0.28888889	0.41666667	0.50000000	0.09432169	0.21111111	0.19312713	0.60819711	0.60698413
combinedAll	SDKZ0036	PT-healthy	chr14_73103250_73103405	14	15	0.88235294	0.23076923	0.84615385	0.77443675	0.02521008	0.74918028	0.25383918	0.55555556
combinedAll	SDKZ0036	PT-altered	chr14_73103250_73103405	26	15	0.87190083	0.04347826	0.91304348	0.86733911	0.02479339	0.87077295	0.15930758	0.95849345
combinedAll	SDKZ0036	PT-healthy	chr14_73105876_73106031	19	14	0.88549618	0.00000000	0.92307692	0.74475277	0.00000000	0.92307692	0.15857739	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_73105876_73106031	16	14	0.72440945	0.00000000	0.78571429	0.61458960	0.00000000	0.78571429	0.22850463	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_73388691_73388863	27	8	0.20000000	0.47368421	0.47368421	0.02100127	0.26000000	0.08092277	0.61275665	0.42003885
combinedAll	SDKZ0036	PT-altered	chr14_73388691_73388863	35	8	0.33519553	0.50000000	0.57142857	0.08049409	0.25698324	0.18871235	0.63642480	0.30742256
combinedAll	SDKZ0036	PT-healthy	chr14_73620542_73620714	24	7	0.03030303	0.06666667	0.06666667	0.00203463	0.02020202	0.01333333	0.09994752	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_73620542_73620714	18	7	0.04545455	0.23076923	0.23076923	0.00101010	0.21590909	0.00559645	0.25714653	-0.02694805
combinedAll	SDKZ0036	PT-healthy	chr14_73994374_73994717	46	11	0.06010929	0.30000000	0.30000000	0.00266814	0.17486339	0.01706803	0.38819440	-0.03571429
combinedAll	SDKZ0036	PT-altered	chr14_73994374_73994717	33	11	0.22500000	0.76470588	0.76470588	0.01509305	0.46666667	0.07189542	0.59712032	0.57142857
combinedAll	SDKZ0036	PT-healthy	chr14_74296362_74296441	20	5	0.02500000	0.14285714	0.14285714	0.00119048	0.10000000	0.00644841	0.12054480	-0.00591716
combinedAll	SDKZ0036	PT-altered	chr14_74296362_74296441	27	5	0.08943089	0.42105263	0.42105263	0.00624274	0.25203252	0.03837719	0.29999357	0.10312650
combinedAll	SDKZ0036	PT-healthy	chr14_74941664_74941789	19	7	0.94285714	0.29411765	1.00000000	0.70541019	0.05714286	0.82947939	0.33092466	-0.01520408
combinedAll	SDKZ0036	PT-altered	chr14_74941664_74941789	18	7	0.90099010	0.25000000	0.93750000	0.94047374	0.04950495	0.81535077	0.20975354	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_75042799_75042868	14	8	0.25862069	0.85714286	0.85714286	0.02042969	0.56896552	0.08081437	0.65727201	0.54866843
combinedAll	SDKZ0036	PT-altered	chr14_75042799_75042868	22	8	0.15000000	0.36363636	0.36363636	0.06638330	0.21875000	0.07100894	0.44464183	0.57993061
combinedAll	SDKZ0036	PT-healthy	chr14_75080912_75081004	17	5	0.33333333	0.23529412	0.47058824	0.13389180	0.13580247	0.28330065	0.48390304	0.82142857
combinedAll	SDKZ0036	PT-altered	chr14_75080912_75081004	13	5	0.39655172	0.54545455	0.81818182	0.06667647	0.34482759	0.39583965	0.68014569	0.58333333
combinedAll	SDKZ0036	PT-healthy	chr14_75222330_75222382	12	5	0.68253968	0.50000000	0.91666667	0.44922499	0.20634921	0.53936366	0.63218747	0.41192681
combinedAll	SDKZ0036	PT-altered	chr14_75222330_75222382	13	5	0.50684932	0.50000000	0.75000000	0.10347971	0.20547945	0.39313882	0.62286084	0.80000000
combinedAll	SDKZ0036	PT-healthy	chr14_76267679_76267988	46	15	0.06572770	0.09677419	0.12903226	0.00970275	0.08450704	0.04177027	0.30353391	0.66217687
combinedAll	SDKZ0036	PT-altered	chr14_76267679_76267988	41	15	0.03361345	0.00000000	0.03125000	0.00867420	0.00420168	0.03125000	0.04244250	0.87577160
combinedAll	SDKZ0036	PT-healthy	chr14_76268151_76268269	17	6	0.22222222	0.00000000	0.20000000	0.19202612	0.02777778	0.20000000	0.19876007	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_76268151_76268269	24	6	0.06730769	0.00000000	0.05882353	0.01636733	0.00000000	0.05882353	0.04389126	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_76565176_76565346	16	10	0.35789474	0.46153846	0.69230769	0.13000366	0.30526316	0.28203342	0.59815739	0.40917659
combinedAll	SDKZ0036	PT-altered	chr14_76565176_76565346	17	10	0.54054054	0.73333333	0.93333333	0.36297373	0.40540541	0.35493814	0.79903499	0.29322157
combinedAll	SDKZ0036	PT-healthy	chr14_77025612_77026026	36	38	0.03194888	0.12121212	0.15151515	0.00499389	0.11501597	0.03170764	0.10453973	0.81296296
combinedAll	SDKZ0036	PT-altered	chr14_77025612_77026026	51	38	0.01484230	0.12500000	0.12500000	0.00026986	0.09276438	0.00199244	0.07728779	0.31995885
combinedAll	SDKZ0036	PT-healthy	chr14_77601873_77602086	30	9	0.50000000	0.21052632	0.68421053	0.19181839	0.11666667	0.51934211	0.40108112	0.62078571
combinedAll	SDKZ0036	PT-altered	chr14_77601873_77602086	26	9	0.27272727	0.15384615	0.30769231	0.15906452	0.10101010	0.18096154	0.28864192	0.60735936
combinedAll	SDKZ0036	PT-healthy	chr14_77722876_77723089	38	12	0.19196429	0.48484848	0.51515152	0.02551717	0.27678571	0.11830984	0.47094364	0.26266062
combinedAll	SDKZ0036	PT-altered	chr14_77722876_77723089	35	12	0.20100503	0.43333333	0.43333333	0.02135042	0.26633166	0.10554734	0.49039663	0.23910256
combinedAll	SDKZ0036	PT-healthy	chr14_80211292_80211345	20	5	0.23846154	0.27777778	0.33333333	0.08263527	0.09230769	0.14090703	0.45192637	0.65650433
combinedAll	SDKZ0036	PT-altered	chr14_80211292_80211345	11	5	0.50000000	0.60000000	0.70000000	0.18394570	0.15853659	0.40333681	0.50215468	0.61562500
combinedAll	SDKZ0036	PT-healthy	chr14_81270745_81270891	21	6	0.71739130	0.26666667	0.80000000	0.21252555	0.08695652	0.60869342	0.56630515	0.57149678
combinedAll	SDKZ0036	PT-altered	chr14_81270745_81270891	20	6	0.84042553	0.37500000	0.93750000	0.43803067	0.08510638	0.76033774	0.38299292	0.40335354
combinedAll	SDKZ0036	PT-healthy	chr14_85529007_85529171	32	8	0.01156069	0.07692308	0.07692308	0.00025690	0.05202312	0.00260684	0.09859559	-0.00826446
combinedAll	SDKZ0036	PT-altered	chr14_85529007_85529171	40	8	0.03108808	0.13043478	0.13043478	0.00056524	0.09326425	0.00443656	0.19920528	0.22215845
combinedAll	SDKZ0036	PT-healthy	chr14_85934578_85934834	26	10	0.92500000	0.25000000	1.00000000	0.75540369	0.07500000	0.84561366	0.34805488	0.10937500
combinedAll	SDKZ0036	PT-altered	chr14_85934578_85934834	22	10	0.92045455	0.23076923	1.00000000	0.70813363	0.07954545	0.92552983	0.15132280	-0.01562500
combinedAll	SDKZ0036	PT-healthy	chr14_87067772_87067891	20	6	0.16831683	0.57142857	0.57142857	0.00741895	0.32673267	0.05998886	0.58377205	0.17978832
combinedAll	SDKZ0036	PT-altered	chr14_87067772_87067891	22	6	0.10377358	0.43750000	0.43750000	0.00540688	0.28301887	0.03230796	0.46061864	0.29015152
combinedAll	SDKZ0036	PT-healthy	chr14_87814671_87814760	23	7	0.27397260	0.55000000	0.55000000	0.03240806	0.26712329	0.13745906	0.60120683	0.49864122
combinedAll	SDKZ0036	PT-altered	chr14_87814671_87814760	18	7	0.17821782	0.42857143	0.42857143	0.02947148	0.21782178	0.08079806	0.52056593	0.42326128
combinedAll	SDKZ0036	PT-healthy	chr14_88487827_88487944	29	8	0.17741935	0.22222222	0.27777778	0.10148846	0.16129032	0.09073532	0.35122590	0.70759921
combinedAll	SDKZ0036	PT-altered	chr14_88487827_88487944	16	8	0.58904110	0.25000000	0.66666667	0.20989146	0.10958904	0.46195023	0.62827565	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_88551272_88551378	22	8	0.02234637	0.16666667	0.16666667	0.00040630	0.13407821	0.00298997	0.16250818	-0.00390625
combinedAll	SDKZ0036	PT-altered	chr14_88551272_88551378	19	8	0.02994012	0.18750000	0.18750000	0.00054437	0.17365269	0.00183063	0.12865295	-0.03571429
combinedAll	SDKZ0036	PT-healthy	chr14_89161732_89161828	15	8	0.55696203	0.25000000	0.66666667	0.52269094	0.12658228	0.48239583	0.45441841	0.72625000
combinedAll	SDKZ0036	PT-altered	chr14_89161732_89161828	21	8	0.35353535	0.26666667	0.46666667	0.17644716	0.15151515	0.27269805	0.46050175	0.69404762
combinedAll	SDKZ0036	PT-healthy	chr14_89494034_89494273	43	7	0.03731343	0.00000000	0.00000000	0.00282340	0.04477612	0.00000000	-0.00000000	0.47368421
combinedAll	SDKZ0036	PT-altered	chr14_89494034_89494273	53	7	0.07738095	0.08695652	0.08695652	0.02611117	0.06547619	0.01358696	0.12829629	0.76811594
combinedAll	SDKZ0036	PT-healthy	chr14_89740842_89740887	14	6	0.48837209	0.70000000	0.70000000	0.11553681	0.24418605	0.25526217	0.79572872	0.49770351
combinedAll	SDKZ0036	PT-altered	chr14_89740842_89740887	19	6	0.51449275	0.68750000	0.87500000	0.11103472	0.32608696	0.38314712	0.75006786	0.24100383
combinedAll	SDKZ0036	PT-healthy	chr14_90287889_90288091	37	9	0.08235294	0.35714286	0.35714286	0.00319285	0.27647059	0.02594935	0.43084475	0.08932179
combinedAll	SDKZ0036	PT-altered	chr14_90287889_90288091	32	9	0.05357143	0.21428571	0.21428571	0.00124141	0.19642857	0.00963233	0.35877737	0.08492331
combinedAll	SDKZ0036	PT-healthy	chr14_90401678_90401954	20	15	0.39837398	0.52941176	0.70588235	0.42938967	0.33333333	0.25240930	0.64233627	0.32102891
combinedAll	SDKZ0036	PT-altered	chr14_90401678_90401954	27	15	0.45323741	0.22222222	0.55555556	0.15407318	0.13669065	0.38196216	0.48364790	0.68181818
combinedAll	SDKZ0036	PT-healthy	chr14_90453697_90453769	14	7	0.34939759	0.46153846	0.53846154	0.18787910	0.21686747	0.17594076	0.65584422	0.53389757
combinedAll	SDKZ0036	PT-altered	chr14_90453697_90453769	17	7	0.42201835	0.43750000	0.68750000	0.25421961	0.22935780	0.34666994	0.64205186	0.52003968
combinedAll	SDKZ0036	PT-healthy	chr14_90455301_90455352	17	6	0.15044248	0.57142857	0.57142857	0.00387168	0.42477876	0.02495971	0.60209530	0.06812390
combinedAll	SDKZ0036	PT-altered	chr14_90455301_90455352	15	6	0.24218750	0.46666667	0.60000000	0.04628138	0.29687500	0.17434392	0.54467200	0.31699989
combinedAll	SDKZ0036	PT-healthy	chr14_90780608_90780822	36	11	0.04733728	0.35000000	0.35000000	0.00086068	0.26035503	0.00913807	0.17386996	-0.02986111
combinedAll	SDKZ0036	PT-altered	chr14_90780608_90780822	36	11	0.06944444	0.31250000	0.31250000	0.00411523	0.18055556	0.01261559	0.35363756	0.14448653
combinedAll	SDKZ0036	PT-healthy	chr14_91278092_91278203	27	8	0.18518519	0.61111111	0.61111111	0.01304618	0.47089947	0.05976708	0.62815276	0.33340701
combinedAll	SDKZ0036	PT-altered	chr14_91278092_91278203	13	8	0.52631579	0.90909091	1.00000000	0.12952058	0.44736842	0.26014044	0.85310424	0.39765986
combinedAll	SDKZ0036	PT-healthy	chr14_91351046_91351165	28	5	0.39090909	0.26666667	0.53333333	0.13351635	0.14545455	0.33241582	0.48836132	0.74804989
combinedAll	SDKZ0036	PT-altered	chr14_91351046_91351165	21	5	0.48913043	0.20000000	0.60000000	0.24627511	0.04347826	0.46083333	0.44875001	0.72916667
combinedAll	SDKZ0036	PT-healthy	chr14_92025737_92025873	33	10	0.20329670	0.33333333	0.41666667	0.11567174	0.17582418	0.13254851	0.47208884	0.70863209
combinedAll	SDKZ0036	PT-altered	chr14_92025737_92025873	52	10	0.06802721	0.18918919	0.18918919	0.01661911	0.11224490	0.02892200	0.26409299	0.65953176
combinedAll	SDKZ0036	PT-healthy	chr14_92719134_92719289	44	16	0.02466368	0.15909091	0.15909091	0.00168020	0.12107623	0.01906477	0.13095920	0.23433641
combinedAll	SDKZ0036	PT-altered	chr14_92719134_92719289	53	16	0.02242610	0.05769231	0.09615385	0.00261670	0.03873598	0.04718710	0.06660472	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_92719323_92719403	40	6	0.03835979	0.14285714	0.17142857	0.00257580	0.12566138	0.02939616	0.13198381	0.89659091
combinedAll	SDKZ0036	PT-altered	chr14_92719323_92719403	44	6	0.01946472	0.09523810	0.11904762	0.00155454	0.05839416	0.03943403	0.07559784	0.80526316
combinedAll	SDKZ0036	PT-healthy	chr14_93010772_93010978	24	8	0.31000000	0.25000000	0.43750000	0.37295947	0.15000000	0.24328125	0.52530106	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_93010772_93010978	38	8	0.41333333	0.24000000	0.56000000	0.18315820	0.15333333	0.36243333	0.56299969	0.44740560
combinedAll	SDKZ0036	PT-healthy	chr14_93231813_93231898	15	5	0.45783133	0.33333333	0.53333333	0.39702823	0.08433735	0.33637415	0.49390640	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_93231813_93231898	10	5	0.52238806	0.50000000	0.80000000	0.17795196	0.28358209	0.40491504	0.63103417	0.52750000
combinedAll	SDKZ0036	PT-healthy	chr14_95210820_95211007	20	10	0.29166667	0.13333333	0.33333333	0.09436688	0.09375000	0.20969388	0.27275549	0.80625000
combinedAll	SDKZ0036	PT-altered	chr14_95210820_95211007	21	10	0.44859813	0.21052632	0.57894737	0.09767569	0.12149533	0.41098059	0.49643731	0.77567130
combinedAll	SDKZ0036	PT-healthy	chr14_95460864_95461353	29	20	0.61688312	0.30434783	0.78260870	0.30745280	0.13636364	0.56213066	0.60583204	0.70262897
combinedAll	SDKZ0036	PT-altered	chr14_95460864_95461353	33	20	0.37179487	0.33333333	0.47619048	0.11886818	0.13461538	0.25187810	0.44532061	0.70000000
combinedAll	SDKZ0036	PT-healthy	chr14_95550358_95550498	21	8	0.03000000	0.10000000	0.10000000	0.00122925	0.05000000	0.00781250	0.15263198	1.00000000
combinedAll	SDKZ0036	PT-altered	chr14_95550358_95550498	39	8	0.05524862	0.16666667	0.16666667	0.00588884	0.08287293	0.04367441	0.20972432	0.52068935
combinedAll	SDKZ0036	PT-healthy	chr14_97458953_97459101	20	16	0.08474576	0.47368421	0.47368421	0.00240221	0.42937853	0.01593956	0.35906006	0.25598137
combinedAll	SDKZ0036	PT-altered	chr14_97458953_97459101	18	16	0.26250000	0.16666667	0.33333333	0.27312157	0.11250000	0.18513032	0.38794439	0.65855379
combinedAll	SDKZ0036	PT-healthy	chr14_97634884_97635035	22	9	0.10810811	0.23529412	0.23529412	0.01997931	0.11711712	0.05288782	0.33158212	0.65925926
combinedAll	SDKZ0036	PT-altered	chr14_97634884_97635035	27	9	0.05511811	0.12500000	0.12500000	0.00302698	0.08661417	0.01379441	0.24613248	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr14_99259464_99259569	25	5	0.81920904	0.73913043	1.00000000	0.18229030	0.18079096	0.51745900	0.68677126	-0.02212061
combinedAll	SDKZ0036	PT-altered	chr14_99259464_99259569	16	5	0.91150442	0.42857143	1.00000000	0.56343353	0.08849558	0.78301815	0.40050150	1.00000000
